Inst |timeTL |backtTL |makespanTL |propTL |timeH |backtH |makespanH |propH |timeCTLH |backtCTLH |makespanCTLH |propCTLH |timeCH |backtCH |makespanCH |propCH |
j30_36_5.rcp | 1.30623E-4 | 18 | 436 | 0 | 1.53359E-4 | 18 | 436 | 0 | 0.001309247 | 18 | 436 | 0 | 1.49549E-4 | 18 | 436 | 0 | 
j30_36_6.rcp | 1.17898E-4 | 18 | 458 | 0 | 1.56967E-4 | 18 | 458 | 0 | 1.92733E-4 | 18 | 458 | 0 | 1.30078E-4 | 18 | 458 | 0 | 
j30_36_7.rcp | 1.11435E-4 | 18 | 290 | 0 | 1.2661E-4 | 18 | 290 | 0 | 1.65533E-4 | 18 | 290 | 0 | 1.25137E-4 | 18 | 290 | 0 | 
j30_36_8.rcp | 1.30799E-4 | 18 | 435 | 0 | 1.47953E-4 | 18 | 435 | 1 | 1.98193E-4 | 18 | 435 | 1 | 1.43614E-4 | 18 | 435 | 1 | 
j30_36_9.rcp | 1.15969E-4 | 18 | 560 | 0 | 1.39129E-4 | 18 | 560 | 0 | 1.83827E-4 | 18 | 560 | 0 | 1.34497E-4 | 18 | 560 | 0 | 
j30_36_10.rcp | 2.43725E-4 | 36 | 410 | 1 | 2.64241E-4 | 36 | 410 | 3 | 3.46231E-4 | 36 | 410 | 3 | 2.58422E-4 | 36 | 410 | 3 | 
j30_37_1.rcp | 0.001026772 | 21 | 421 | 29 | 0.001169567 | 21 | 421 | 25 | 0.001582434 | 21 | 421 | 25 | 0.001091102 | 21 | 421 | 27 | 
j30_37_2.rcp | 6.44581E-4 | 36 | 243 | 11 | 8.53112E-4 | 36 | 243 | 12 | 0.001128365 | 36 | 243 | 12 | 8.43276E-4 | 36 | 243 | 13 | 
j30_37_3.rcp | 60.00008 | 1288984 | -1 | 1825958 | 60.000065 | 1005967 | -1 | 1193261 | 60.000023 | 791833 | -1 | 938288 | 60.000042 | 1421551 | -1 | 1569073 | 
j30_37_4.rcp | 0.001095213 | 56 | 507 | 15 | 0.001255559 | 56 | 507 | 18 | 0.001658733 | 56 | 507 | 18 | 0.001187839 | 56 | 507 | 18 | 
j30_37_5.rcp | 0.001808159 | 47 | 702 | 66 | 0.002095144 | 47 | 702 | 63 | 0.002674663 | 47 | 702 | 63 | 0.002147823 | 47 | 702 | 63 | 
j30_37_6.rcp | 60.00004 | 1461875 | -1 | 1753363 | 60.00002 | 1119766 | -1 | 1378009 | 60.000015 | 871831 | -1 | 1065292 | 60.000015 | 1173865 | -1 | 1447515 | 
j30_37_7.rcp | 60.000027 | 2032841 | -1 | 1562010 | 60.00004 | 2158093 | -1 | 1168162 | 60.00007 | 1562788 | -1 | 883490 | 60.000027 | 2440441 | -1 | 1296046 | 
j30_37_8.rcp | 60.00001 | 2142461 | -1 | 3497993 | 60.000015 | 1585101 | -1 | 2570231 | 60.000027 | 1207646 | -1 | 1947056 | 60.000008 | 1753555 | -1 | 3033551 | 
j30_37_9.rcp | 0.001526891 | 38 | 736 | 21 | 0.001636238 | 38 | 736 | 27 | 0.002531494 | 38 | 736 | 27 | 0.001432586 | 38 | 736 | 32 | 
j30_37_10.rcp | 0.00178881 | 60 | 609 | 25 | 0.001976952 | 60 | 609 | 45 | 0.002675445 | 60 | 609 | 45 | 0.00180642 | 60 | 609 | 47 | 
j30_38_1.rcp | 5.54622E-4 | 36 | 301 | 2 | 7.47892E-4 | 36 | 301 | 2 | 0.001188098 | 36 | 301 | 2 | 7.41138E-4 | 36 | 301 | 3 | 
j30_38_2.rcp | 3.20239E-4 | 18 | 336 | 0 | 4.10346E-4 | 18 | 336 | 0 | 5.81965E-4 | 18 | 336 | 0 | 3.73053E-4 | 18 | 336 | 0 | 
j30_38_3.rcp | 0.001404495 | 54 | 513 | 6 | 0.001602072 | 54 | 513 | 12 | 0.002137483 | 54 | 513 | 12 | 0.00133672 | 54 | 513 | 15 | 
j30_38_4.rcp | 4.03258E-4 | 18 | 403 | 0 | 4.62413E-4 | 18 | 403 | 2 | 6.41548E-4 | 18 | 403 | 2 | 4.15479E-4 | 18 | 403 | 3 | 
j30_38_5.rcp | 5.10132E-4 | 36 | 659 | 1 | 6.42742E-4 | 36 | 659 | 2 | 8.38504E-4 | 36 | 659 | 2 | 5.92986E-4 | 36 | 659 | 3 | 
j30_38_6.rcp | 3.40621E-4 | 18 | 354 | 4 | 0.001080656 | 18 | 354 | 5 | 6.11786E-4 | 18 | 354 | 5 | 4.00844E-4 | 18 | 354 | 5 | 
j30_38_7.rcp | 0.001245295 | 54 | 411 | 2 | 0.00155435 | 54 | 411 | 4 | 0.002183114 | 54 | 411 | 4 | 0.001383874 | 54 | 411 | 7 | 
j30_38_8.rcp | 3.3953E-4 | 18 | 388 | 0 | 4.17474E-4 | 18 | 388 | 0 | 5.59799E-4 | 18 | 388 | 0 | 3.84741E-4 | 18 | 388 | 0 | 
j30_38_9.rcp | 2.42032E-4 | 18 | 432 | 0 | 2.86323E-4 | 18 | 432 | 1 | 3.95009E-4 | 18 | 432 | 1 | 2.62983E-4 | 18 | 432 | 1 | 
j30_38_10.rcp | 2.52737E-4 | 18 | 582 | 0 | 3.31514E-4 | 18 | 582 | 0 | 4.75762E-4 | 18 | 582 | 0 | 2.95993E-4 | 18 | 582 | 0 | 
j30_39_1.rcp | 0.00119648 | 54 | 386 | 0 | 0.001577731 | 54 | 386 | 5 | 0.002084002 | 54 | 386 | 5 | 0.001315126 | 54 | 386 | 9 | 
j30_39_2.rcp | 3.07263E-4 | 18 | 607 | 0 | 3.81444E-4 | 18 | 607 | 1 | 5.31348E-4 | 18 | 607 | 1 | 3.49227E-4 | 18 | 607 | 1 | 
j30_39_3.rcp | 7.00625E-4 | 36 | 465 | 3 | 9.77625E-4 | 36 | 465 | 3 | 0.001295522 | 36 | 465 | 3 | 8.59557E-4 | 36 | 465 | 3 | 
j30_39_4.rcp | 3.44719E-4 | 18 | 405 | 0 | 4.30556E-4 | 18 | 405 | 0 | 6.01413E-4 | 18 | 405 | 0 | 4.30118E-4 | 18 | 405 | 1 | 
j30_39_5.rcp | 9.29435E-4 | 36 | 293 | 6 | 0.001133666 | 36 | 293 | 6 | 0.001589167 | 36 | 293 | 6 | 0.001182255 | 36 | 293 | 6 | 
j30_39_6.rcp | 3.61188E-4 | 18 | 460 | 1 | 3.7418E-4 | 18 | 460 | 3 | 5.1315E-4 | 18 | 460 | 3 | 3.53299E-4 | 18 | 460 | 3 | 
j30_39_7.rcp | 2.77152E-4 | 18 | 409 | 1 | 3.40452E-4 | 18 | 409 | 3 | 4.66914E-4 | 18 | 409 | 3 | 3.07072E-4 | 18 | 409 | 4 | 
j30_39_8.rcp | 3.95571E-4 | 18 | 445 | 0 | 4.72487E-4 | 18 | 445 | 2 | 7.04349E-4 | 18 | 445 | 2 | 4.28788E-4 | 18 | 445 | 4 | 
j30_39_9.rcp | 3.83202E-4 | 18 | 330 | 0 | 5.78757E-4 | 18 | 330 | 0 | 6.25254E-4 | 18 | 330 | 0 | 3.85353E-4 | 18 | 330 | 0 | 
j30_39_10.rcp | 9.61529E-4 | 46 | 520 | 6 | 0.001249604 | 46 | 520 | 10 | 0.001662777 | 46 | 520 | 10 | 0.001137231 | 46 | 520 | 10 | 
j30_40_1.rcp | 6.06581E-4 | 36 | 482 | 0 | 7.16954E-4 | 36 | 482 | 1 | 0.001058418 | 36 | 482 | 1 | 6.62274E-4 | 36 | 482 | 2 | 
j30_40_2.rcp | 2.73986E-4 | 18 | 607 | 0 | 3.49857E-4 | 18 | 607 | 0 | 5.13037E-4 | 18 | 607 | 0 | 3.37275E-4 | 18 | 607 | 0 | 
j30_40_3.rcp | 3.37776E-4 | 18 | 442 | 0 | 4.24018E-4 | 18 | 442 | 0 | 6.34349E-4 | 18 | 442 | 0 | 4.07799E-4 | 18 | 442 | 0 | 
j30_40_4.rcp | 2.96189E-4 | 18 | 531 | 0 | 3.42737E-4 | 18 | 531 | 0 | 4.68088E-4 | 18 | 531 | 0 | 3.16747E-4 | 18 | 531 | 1 | 
j30_40_5.rcp | 2.40209E-4 | 18 | 488 | 0 | 3.35957E-4 | 18 | 488 | 0 | 4.2332E-4 | 18 | 488 | 0 | 2.85484E-4 | 18 | 488 | 0 | 
j30_40_6.rcp | 2.34454E-4 | 18 | 374 | 0 | 3.04849E-4 | 18 | 374 | 0 | 4.36599E-4 | 18 | 374 | 0 | 2.79512E-4 | 18 | 374 | 0 | 
j30_40_7.rcp | 3.76019E-4 | 18 | 408 | 0 | 4.66128E-4 | 18 | 408 | 1 | 6.45034E-4 | 18 | 408 | 1 | 4.26873E-4 | 18 | 408 | 1 | 
j30_40_8.rcp | 6.27313E-4 | 36 | 410 | 0 | 7.77186E-4 | 36 | 410 | 1 | 0.001086867 | 36 | 410 | 1 | 7.49403E-4 | 36 | 410 | 1 | 
j30_40_9.rcp | 2.82457E-4 | 18 | 353 | 0 | 3.55056E-4 | 18 | 353 | 0 | 5.01884E-4 | 18 | 353 | 0 | 3.30353E-4 | 18 | 353 | 0 | 
j30_40_10.rcp | 2.38668E-4 | 18 | 409 | 0 | 2.93426E-4 | 18 | 409 | 0 | 4.00833E-4 | 18 | 409 | 0 | 2.76679E-4 | 18 | 409 | 0 | 
j30_41_1.rcp | 0.017132305 | 165 | 492 | 383 | 0.020890104 | 165 | 492 | 392 | 0.02918534 | 165 | 492 | 392 | 0.018126916 | 165 | 492 | 379 | 
j30_41_2.rcp | 60.00004 | 1581898 | -1 | 1237690 | 60.000034 | 1364779 | -1 | 923720 | 60.000042 | 955461 | -1 | 647499 | 60.000015 | 1521859 | -1 | 1574370 | 
j30_41_3.rcp | 60.00002 | 1316116 | -1 | 1049080 | 60.000008 | 1278630 | -1 | 1266934 | 60.000023 | 875045 | -1 | 868454 | 60.00001 | 1433856 | -1 | 1456009 | 
j30_41_4.rcp | 60.00006 | 1083898 | -1 | 660879 | 60.00002 | 865700 | -1 | 656244 | 60.00019 | 625028 | -1 | 473084 | 60.000015 | 963597 | -1 | 875377 | 
j30_41_5.rcp | 60.000023 | 1019348 | -1 | 1295500 | 60.00003 | 875862 | -1 | 991199 | 60.00013 | 625372 | -1 | 704773 | 60.000034 | 1013570 | -1 | 1115802 | 
j30_41_6.rcp | 60.00007 | 1351081 | -1 | 1121175 | 60.000053 | 1205567 | -1 | 1521455 | 60.000023 | 813357 | -1 | 1057947 | 60.000008 | 1351582 | -1 | 1662842 | 
j30_41_7.rcp | 2.6936817 | 33367 | 623 | 44144 | 3.4438086 | 33367 | 623 | 35553 | 4.818197 | 33367 | 623 | 35553 | 3.2668815 | 33367 | 623 | 34051 | 
j30_41_8.rcp | 60.00001 | 2106480 | -1 | 1229602 | 60.00001 | 2028744 | -1 | 770309 | 60.000008 | 1427928 | -1 | 532590 | 60.000034 | 2227171 | -1 | 806116 | 
j30_41_9.rcp | 0.02100388 | 260 | 517 | 269 | 0.02532613 | 260 | 517 | 265 | 0.03639646 | 260 | 517 | 265 | 0.02286833 | 260 | 517 | 324 | 
j30_41_10.rcp | 60.00009 | 636455 | -1 | 955822 | 60.00007 | 691406 | -1 | 323553 | 60.00019 | 526597 | -1 | 253143 | 60.00003 | 1346208 | -1 | 766534 | 
j30_42_1.rcp | 8.60232E-4 | 18 | 488 | 0 | 0.001021153 | 18 | 488 | 1 | 0.001488039 | 18 | 488 | 1 | 9.13811E-4 | 18 | 488 | 2 | 
j30_42_2.rcp | 7.40388E-4 | 18 | 417 | 3 | 9.24262E-4 | 18 | 417 | 5 | 0.001384786 | 18 | 417 | 5 | 8.42473E-4 | 18 | 417 | 5 | 
j30_42_3.rcp | 0.001342185 | 36 | 270 | 2 | 0.00187168 | 36 | 270 | 4 | 0.002697609 | 36 | 270 | 4 | 0.00155897 | 36 | 270 | 7 | 
j30_42_4.rcp | 0.001751264 | 36 | 453 | 1 | 0.002198058 | 36 | 453 | 4 | 0.003298153 | 36 | 453 | 4 | 0.002101238 | 36 | 453 | 5 | 
j30_42_5.rcp | 5.10942E-4 | 18 | 479 | 0 | 6.61765E-4 | 18 | 479 | 0 | 9.6402E-4 | 18 | 479 | 0 | 5.73456E-4 | 18 | 479 | 0 | 
j30_42_6.rcp | 0.001553372 | 36 | 623 | 2 | 0.002098992 | 36 | 623 | 2 | 0.002982912 | 36 | 623 | 2 | 0.001842045 | 36 | 623 | 2 | 
j30_42_7.rcp | 0.001043392 | 36 | 603 | 0 | 0.001420858 | 36 | 603 | 3 | 0.002122864 | 36 | 603 | 3 | 0.001242742 | 36 | 603 | 4 | 
j30_42_8.rcp | 8.21069E-4 | 18 | 782 | 3 | 0.001034418 | 18 | 782 | 5 | 0.001401299 | 18 | 782 | 5 | 8.78619E-4 | 18 | 782 | 5 | 
j30_42_9.rcp | 0.003031935 | 39 | 411 | 14 | 0.003969419 | 39 | 411 | 20 | 0.006020654 | 39 | 411 | 20 | 0.003428228 | 39 | 411 | 27 | 
j30_42_10.rcp | 0.00212712 | 46 | 459 | 2 | 0.002775351 | 46 | 459 | 9 | 0.004156765 | 46 | 459 | 9 | 0.002343356 | 46 | 459 | 15 | 
j30_43_1.rcp | 0.001436945 | 36 | 679 | 2 | 0.001822972 | 36 | 679 | 4 | 0.002580646 | 36 | 679 | 4 | 0.001598094 | 36 | 679 | 5 | 
j30_43_2.rcp | 0.001136697 | 36 | 401 | 0 | 0.002289305 | 36 | 401 | 0 | 0.002191135 | 36 | 401 | 0 | 0.001345969 | 36 | 401 | 0 | 
j30_43_3.rcp | 5.77338E-4 | 18 | 438 | 0 | 7.16531E-4 | 18 | 438 | 0 | 0.001061051 | 18 | 438 | 0 | 6.44631E-4 | 18 | 438 | 0 | 
j30_43_4.rcp | 0.002546791 | 49 | 289 | 4 | 0.003113654 | 49 | 289 | 8 | 0.004741533 | 49 | 289 | 8 | 0.002651282 | 49 | 289 | 16 | 
j30_43_5.rcp | 0.002284396 | 56 | 236 | 6 | 0.003126533 | 56 | 236 | 14 | 0.004842903 | 56 | 236 | 14 | 0.002532429 | 56 | 236 | 26 | 
j30_43_6.rcp | 6.56315E-4 | 18 | 377 | 0 | 8.06617E-4 | 18 | 377 | 1 | 0.001221471 | 18 | 377 | 1 | 7.34461E-4 | 18 | 377 | 1 | 
j30_43_7.rcp | 4.21885E-4 | 18 | 526 | 0 | 5.65146E-4 | 18 | 526 | 0 | 7.9598E-4 | 18 | 526 | 0 | 5.1998E-4 | 18 | 526 | 0 | 
j30_43_8.rcp | 0.001523725 | 36 | 690 | 0 | 0.001858137 | 36 | 690 | 4 | 0.002743305 | 36 | 690 | 4 | 0.00162146 | 36 | 690 | 10 | 
j30_43_9.rcp | 6.35907E-4 | 18 | 455 | 0 | 8.01279E-4 | 18 | 455 | 0 | 0.001910762 | 18 | 455 | 0 | 7.25326E-4 | 18 | 455 | 0 | 
j30_43_10.rcp | 6.10448E-4 | 18 | 456 | 0 | 8.25377E-4 | 18 | 456 | 1 | 0.001155787 | 18 | 456 | 1 | 7.50003E-4 | 18 | 456 | 1 | 
j30_44_1.rcp | 5.64373E-4 | 18 | 221 | 0 | 6.98653E-4 | 18 | 221 | 0 | 9.69634E-4 | 18 | 221 | 0 | 5.88485E-4 | 18 | 221 | 0 | 
j30_44_2.rcp | 6.21447E-4 | 18 | 518 | 0 | 7.72516E-4 | 18 | 518 | 0 | 0.001132698 | 18 | 518 | 0 | 6.97518E-4 | 18 | 518 | 0 | 
j30_44_3.rcp | 5.40464E-4 | 18 | 511 | 0 | 6.47553E-4 | 18 | 511 | 0 | 9.16936E-4 | 18 | 511 | 0 | 5.96617E-4 | 18 | 511 | 0 | 
j30_44_4.rcp | 6.76816E-4 | 18 | 435 | 0 | 8.65146E-4 | 18 | 435 | 0 | 0.001260223 | 18 | 435 | 0 | 7.57475E-4 | 18 | 435 | 1 | 
j30_44_5.rcp | 5.75653E-4 | 18 | 684 | 0 | 7.20973E-4 | 18 | 684 | 0 | 0.001046482 | 18 | 684 | 0 | 6.54873E-4 | 18 | 684 | 0 | 
j30_44_6.rcp | 5.45004E-4 | 18 | 507 | 0 | 6.48985E-4 | 18 | 507 | 0 | 9.62349E-4 | 18 | 507 | 0 | 5.96702E-4 | 18 | 507 | 0 | 
j30_44_7.rcp | 4.83485E-4 | 18 | 383 | 0 | 5.78134E-4 | 18 | 383 | 0 | 8.47198E-4 | 18 | 383 | 0 | 5.42287E-4 | 18 | 383 | 0 | 
j30_44_8.rcp | 6.24199E-4 | 18 | 463 | 0 | 7.40228E-4 | 18 | 463 | 0 | 0.001088573 | 18 | 463 | 0 | 6.73335E-4 | 18 | 463 | 0 | 
j30_44_9.rcp | 5.27409E-4 | 18 | 510 | 0 | 6.90673E-4 | 18 | 510 | 0 | 9.5677E-4 | 18 | 510 | 0 | 5.6589E-4 | 18 | 510 | 0 | 
j30_44_10.rcp | 5.61151E-4 | 18 | 535 | 0 | 7.38465E-4 | 18 | 535 | 0 | 0.001134692 | 18 | 535 | 0 | 6.71432E-4 | 18 | 535 | 0 | 
j30_45_1.rcp | 60.00004 | 1081940 | -1 | 1077561 | 60.000034 | 927068 | -1 | 775186 | 60.00003 | 629268 | -1 | 546509 | 60.000015 | 1024942 | -1 | 806909 | 
j30_45_2.rcp | 60.00005 | 870837 | -1 | 861161 | 60.000633 | 947322 | -1 | 876505 | 60.000023 | 661632 | -1 | 612039 | 60.00014 | 1045463 | -1 | 989093 | 
j30_45_3.rcp | 60.00003 | 850280 | -1 | 881027 | 60.00003 | 843557 | -1 | 856191 | 60.000214 | 600101 | -1 | 609784 | 60.00005 | 905906 | -1 | 962924 | 
j30_45_4.rcp | 60.00008 | 567288 | -1 | 703065 | 60.00008 | 567971 | -1 | 715797 | 60.000088 | 358396 | -1 | 483800 | 60.000053 | 704993 | -1 | 1241493 | 
j30_45_5.rcp | 60.000015 | 734564 | -1 | 765499 | 60.000042 | 672693 | -1 | 686766 | 60.00018 | 489455 | -1 | 498412 | 60.000042 | 777128 | -1 | 852698 | 
j30_45_6.rcp | 60.00004 | 1175795 | -1 | 1097866 | 60.000053 | 1164655 | -1 | 809060 | 60.00026 | 821547 | -1 | 569155 | 60.00003 | 1233556 | -1 | 862223 | 
j30_45_7.rcp | 60.000088 | 498289 | -1 | 564824 | 60.000076 | 475201 | -1 | 538301 | 60.00004 | 341684 | -1 | 385146 | 60.000145 | 524364 | -1 | 716986 | 
j30_45_8.rcp | 60.000046 | 593897 | -1 | 927371 | 60.000027 | 649487 | -1 | 822194 | 60.00014 | 450413 | -1 | 601794 | 60.000175 | 648004 | -1 | 1057128 | 
j30_45_9.rcp | 60.00006 | 757617 | -1 | 194191 | 60.000008 | 722320 | -1 | 284703 | 60.000103 | 488212 | -1 | 187858 | 60.00002 | 848309 | -1 | 853552 | 
j30_45_10.rcp | 60.00003 | 1941491 | -1 | 1496513 | 60.000008 | 1716319 | -1 | 710020 | 60.00001 | 1184479 | -1 | 531907 | 60.00001 | 1904907 | -1 | 907897 | 
j30_46_1.rcp | 0.007511539 | 73 | 531 | 3 | 0.008520998 | 73 | 531 | 15 | 0.012884566 | 73 | 531 | 15 | 0.007307295 | 73 | 531 | 51 | 
j30_46_2.rcp | 0.001391115 | 18 | 564 | 0 | 0.001571649 | 18 | 564 | 1 | 0.002362491 | 18 | 564 | 1 | 0.00121038 | 18 | 564 | 8 | 
j30_46_3.rcp | 0.004268595 | 50 | 512 | 0 | 0.005128761 | 50 | 512 | 5 | 0.007695961 | 50 | 512 | 5 | 0.004305649 | 50 | 512 | 26 | 
j30_46_4.rcp | 0.001535128 | 18 | 490 | 1 | 0.001930528 | 18 | 490 | 2 | 0.002877111 | 18 | 490 | 2 | 0.001532643 | 18 | 490 | 12 | 
j30_46_5.rcp | 0.004991486 | 72 | 332 | 4 | 0.006350712 | 72 | 332 | 9 | 0.009510079 | 72 | 332 | 9 | 0.005582971 | 72 | 332 | 19 | 
j30_46_6.rcp | 31.851112 | 377491 | 280 | 44 | 24.174784 | 377491 | 280 | 61 | 37.89871 | 377491 | 280 | 61 | 22.584904 | 358021 | 280 | 188507 | 
j30_46_7.rcp | 0.006266529 | 80 | 392 | 14 | 0.007214548 | 80 | 392 | 19 | 0.010765563 | 80 | 392 | 19 | 0.006038305 | 80 | 392 | 53 | 
j30_46_8.rcp | 0.002601304 | 36 | 551 | 4 | 0.004201147 | 36 | 551 | 7 | 0.00470533 | 36 | 551 | 7 | 0.003066607 | 36 | 551 | 16 | 
j30_46_9.rcp | 0.002408481 | 36 | 402 | 0 | 0.003163045 | 36 | 402 | 0 | 0.004621081 | 36 | 402 | 0 | 0.002402588 | 36 | 402 | 8 | 
j30_46_10.rcp | 0.005037266 | 72 | 417 | 1 | 0.006210043 | 72 | 417 | 3 | 0.009466113 | 72 | 417 | 3 | 0.005374203 | 72 | 417 | 13 | 
j30_47_1.rcp | 0.001564241 | 30 | 608 | 0 | 0.00193379 | 30 | 608 | 1 | 0.00280208 | 30 | 608 | 1 | 0.00180092 | 30 | 608 | 3 | 
j30_47_2.rcp | 8.52853E-4 | 18 | 242 | 0 | 0.001054502 | 18 | 242 | 0 | 0.00182197 | 18 | 242 | 0 | 0.001113916 | 18 | 242 | 0 | 
j30_47_3.rcp | 0.002023473 | 36 | 334 | 0 | 0.002240807 | 36 | 334 | 1 | 0.003513642 | 36 | 334 | 1 | 0.002028915 | 36 | 334 | 4 | 
j30_47_4.rcp | 0.001103427 | 18 | 242 | 0 | 0.001263111 | 18 | 242 | 3 | 0.001886508 | 18 | 242 | 3 | 0.001196529 | 18 | 242 | 4 | 
j30_47_5.rcp | 0.003993725 | 54 | 311 | 2 | 0.004027917 | 54 | 311 | 2 | 0.006250975 | 54 | 311 | 2 | 0.003156577 | 54 | 311 | 13 | 
j30_47_6.rcp | 0.00202788 | 32 | 329 | 0 | 0.002406614 | 32 | 329 | 2 | 0.003759553 | 32 | 329 | 2 | 0.002058638 | 32 | 329 | 4 | 
j30_47_7.rcp | 8.52917E-4 | 18 | 205 | 0 | 0.00105746 | 18 | 205 | 0 | 0.001540401 | 18 | 205 | 0 | 8.31822E-4 | 18 | 205 | 1 | 
j30_47_8.rcp | 0.002414371 | 36 | 329 | 0 | 0.002605333 | 36 | 329 | 1 | 0.004359968 | 36 | 329 | 1 | 0.00226894 | 36 | 329 | 3 | 
j30_47_9.rcp | 8.32637E-4 | 18 | 335 | 0 | 0.001232065 | 18 | 335 | 0 | 0.001594671 | 18 | 335 | 0 | 8.67667E-4 | 18 | 335 | 1 | 
j30_47_10.rcp | 0.001106365 | 18 | 368 | 0 | 0.001316964 | 18 | 368 | 0 | 0.00204473 | 18 | 368 | 0 | 0.001186851 | 18 | 368 | 1 | 
j30_48_1.rcp | 7.95585E-4 | 18 | 480 | 0 | 0.00104987 | 18 | 480 | 0 | 0.001555969 | 18 | 480 | 0 | 9.68546E-4 | 18 | 480 | 0 | 
j30_48_2.rcp | 8.73964E-4 | 18 | 380 | 0 | 0.00106956 | 18 | 380 | 0 | 0.001618177 | 18 | 380 | 0 | 0.001058075 | 18 | 380 | 0 | 
j30_48_3.rcp | 8.41898E-4 | 18 | 187 | 0 | 0.001026299 | 18 | 187 | 0 | 0.001640628 | 18 | 187 | 0 | 8.04677E-4 | 18 | 187 | 0 | 
j30_48_4.rcp | 7.74951E-4 | 18 | 342 | 0 | 0.001021548 | 18 | 342 | 0 | 0.001542924 | 18 | 342 | 0 | 0.001067059 | 18 | 342 | 0 | 
j30_48_5.rcp | 9.77701E-4 | 18 | 489 | 0 | 0.001092567 | 18 | 489 | 0 | 0.001725792 | 18 | 489 | 0 | 0.00109652 | 18 | 489 | 0 | 
j30_48_6.rcp | 8.75956E-4 | 18 | 541 | 0 | 0.001153671 | 18 | 541 | 0 | 0.00165917 | 18 | 541 | 0 | 9.55098E-4 | 18 | 541 | 0 | 
j30_48_7.rcp | 8.54659E-4 | 18 | 468 | 0 | 0.00120352 | 18 | 468 | 0 | 0.001900077 | 18 | 468 | 0 | 9.60637E-4 | 18 | 468 | 0 | 
j30_48_8.rcp | 8.12633E-4 | 18 | 317 | 0 | 0.001109483 | 18 | 317 | 0 | 0.001568934 | 18 | 317 | 0 | 9.20046E-4 | 18 | 317 | 0 | 
j30_48_9.rcp | 9.16436E-4 | 18 | 415 | 0 | 0.001053426 | 18 | 415 | 0 | 0.001868869 | 18 | 415 | 0 | 0.00118279 | 18 | 415 | 0 | 
j30_48_10.rcp | 0.001199234 | 18 | 414 | 0 | 0.001877671 | 18 | 414 | 0 | 0.001997873 | 18 | 414 | 0 | 0.001048712 | 18 | 414 | 0 | 
Solve by All :419       NbTL :419, NbH :419, NbCH :419, NbOH :419   TimeTL :0.1795313615790001, TimeH :0.17183016347136587, TimeCH :0.24946839764106046, TimeOH :0.16518615669501263   BackTL :2506, BackH :2506, BackCH :2506, BackOH :2460
